account_name,pe_firm_count,pe_firms,pe_firm_ids,any_multi_sector_sponsor,sources,company_url,wikipedia_url
Stamps.com,1,Thoma Bravo,thoma-bravo,no,wikipedia,https://en.wikipedia.org/wiki/Stamps.com,https://en.wikipedia.org/wiki/Stamps.com
StandardAero,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/StandardAero,https://en.wikipedia.org/wiki/StandardAero
Starburst,1,Thoma Bravo,thoma-bravo,no,official_site,,
Staritas,1,Accel-KKR,accel-kkr,no,official_site,,
Starlims,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/starlims,
Starling,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/starling/,
StarRez,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/starrez/,
Start Center for Cancer Research,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/start-center-for-cancer-research/,
Stats Perform,1,Vista Equity Partners,vista-equity,no,official_site|wikipedia,https://www.vistaequitypartners.com/company/stats-perform/,https://en.wikipedia.org/wiki/Stats_Perform
Stearns Lending,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/Stearns_Lending,https://en.wikipedia.org/wiki/Stearns_Lending
Sterling Financial Corporation,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Sterling_Financial_Corporation,https://en.wikipedia.org/wiki/Sterling_Financial_Corporation
StoreForce,1,Accel-KKR,accel-kkr,no,official_site,,
Storer Communications,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Storer_Communications,https://en.wikipedia.org/wiki/Storer_Communications
Storhub Group,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/storhub-group/,
STP software,1,Hg,hg,no,official_site,,
Strategic Insight,1,Genstar Capital,genstar-capital,yes,official_site,,
Strategy&,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Strategy%26,https://en.wikipedia.org/wiki/Strategy%26
Stripe,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/stripe/,
SubmitOrder,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/submitorder/,
Submittable,1,Accel-KKR,accel-kkr,no,official_site,,
SugarAI,1,Accel-KKR,accel-kkr,no,official_site,,
Sumo Logic,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/sumo-logic,
SumTotal,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/sumtotal-systems/,
Sun Microsystems,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Sun_Microsystems,https://en.wikipedia.org/wiki/Sun_Microsystems
Sungard Availability Services,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Sungard_Availability_Services,https://en.wikipedia.org/wiki/Sungard_Availability_Services
Sunquest Information Systems,1,Vista Equity Partners,vista-equity,no,official_site|wikipedia,https://www.vistaequitypartners.com/company/sunquest-information-systems/,https://en.wikipedia.org/wiki/Sunquest_Information_Systems
Sunsea Parking,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/sunsea-parking/,
SuperCircuits,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/SuperCircuits,https://en.wikipedia.org/wiki/SuperCircuits
Superlogica Tecnologias,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/superlogica-tecnologias/,
Supreme (brand),1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Supreme_%28brand%29,https://en.wikipedia.org/wiki/Supreme_%28brand%29
Surgical Information Systems,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/surgical-information-systems/,
Surplex,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Surplex,https://en.wikipedia.org/wiki/Surplex
Survey Monkey,1,Spectrum Equity,spectrum-equity,no,official_site,,
Survitec Group,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Survitec_Group,https://en.wikipedia.org/wiki/Survitec_Group
Suvoda,1,Thoma Bravo,thoma-bravo,no,official_site,,
SVP Worldwide,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/SVP_Worldwide,https://en.wikipedia.org/wiki/SVP_Worldwide
Sweeping Corporation of America SCA,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/sweeping-corporation-of-america-sca/,
Sweetwater,1,Providence Equity Partners,providence-equity,yes,official_site,,
Sycurio,1,Accel-KKR,accel-kkr,no,official_site,,
Symfonia,1,Accel-KKR,accel-kkr,no,official_site,,
Symplr,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/symplr,
Synamedia,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Synamedia,https://en.wikipedia.org/wiki/Synamedia
Syniverse,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Syniverse,https://en.wikipedia.org/wiki/Syniverse
Syntellis,1,Thoma Bravo,thoma-bravo,no,official_site,,
Systems & Software,1,Accel-KKR,accel-kkr,no,official_site,,
T System,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/t-system,
T2 Systems,1,Thoma Bravo,thoma-bravo,no,official_site,,
Tactiq,1,Accel-KKR,accel-kkr,no,official_site,,
Tai Software,1,Accel-KKR,accel-kkr,no,official_site,,
TAL Education Group,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/tal-education-group/,
Talentsoft,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/talentsoft,
Tall City Exploration III,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/tall-city-exploration-iii/,
Tandberg,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/tandberg/,
TapClicks,1,Accel-KKR,accel-kkr,no,official_site,,
Targus (company),1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Targus_%28company%29,https://en.wikipedia.org/wiki/Targus_%28company%29
Tarkett,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Tarkett,https://en.wikipedia.org/wiki/Tarkett
TASC,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/TASC%2C_Inc.,https://en.wikipedia.org/wiki/TASC%2C_Inc.
TaxDome,1,Accel-KKR,accel-kkr,no,official_site,,
Taxware,1,Vista Equity Partners,vista-equity,no,wikipedia,https://en.wikipedia.org/wiki/Taxware,https://en.wikipedia.org/wiki/Taxware
TCW Group,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/TCW_Group,https://en.wikipedia.org/wiki/TCW_Group
Teachers Curriculum Institute TCI,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/teachers-curriculum-institute-tci,
Teachers Pay Teachers,1,Spectrum Equity,spectrum-equity,no,official_site,,
TEAM Software,1,Accel-KKR,accel-kkr,no,official_site,,
team.blue,1,Hg,hg,no,official_site,,
Teamcore,1,Accel-KKR,accel-kkr,no,official_site,,
TeamHealth,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/TeamHealth,https://en.wikipedia.org/wiki/TeamHealth
TeamViewer (company),1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/TeamViewer_%28company%29,https://en.wikipedia.org/wiki/TeamViewer_%28company%29
Teamworks,1,Hg,hg,no,official_site,,
Techcombank,1,Warburg Pincus,warburg-pincus,yes,official_site|wikipedia,https://warburgpincus.com/investments/techcombank/,https://en.wikipedia.org/wiki/Techcombank
Tecomet,1,Genstar Capital,genstar-capital,yes,official_site,,
TEG,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/teg/,
Tekni-Plex,1,Genstar Capital,genstar-capital,yes,official_site,,
TELCOR,1,Accel-KKR,accel-kkr,no,official_site,,
Telepizza,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Telepizza,https://en.wikipedia.org/wiki/Telepizza
Telxius,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Telxius,https://en.wikipedia.org/wiki/Telxius
Tendam,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Tendam,https://en.wikipedia.org/wiki/Tendam
Teraco Data Environments,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Teraco_Data_Environments,https://en.wikipedia.org/wiki/Teraco_Data_Environments
Terran Orbital,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/terran-orbital,
Terremark,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/terremark/,
TERREPOWER,1,Genstar Capital,genstar-capital,yes,official_site,,
Tesla,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/tesla/,
Texas Genco,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/texas-genco-llc/,
Theguarantors,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/theguarantors/,
THE·TEAM,1,Providence Equity Partners,providence-equity,yes,official_site,,
Thinventory Bybox,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/thinventory-bybox,
Thomson,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/thomson/,
Thrasio,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/thrasio/,
Thunes,1,Vitruvian Partners,vitruvian,no,public_reports,,https://en.wikipedia.org/wiki/Vitruvian_Partners
Ticketek,1,Silver Lake,silver-lake,no,wikipedia,https://en.wikipedia.org/wiki/Ticketek,https://en.wikipedia.org/wiki/Ticketek
Ticketron,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Ticketron,https://en.wikipedia.org/wiki/Ticketron
TigerConnect,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/tigerconnect/,
TikTok USDS JV,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/tiktok-usds-jv/,
Tile,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/tile,
Tintri,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/tintri/,
Tipalti,1,Accel-KKR,accel-kkr,no,official_site,,
Tithe.ly,1,Accel-KKR,accel-kkr,no,official_site,,
Tokyo Beta,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/tokyo-beta/,
Tomia,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/tomia/,
ToolsGroup,1,Accel-KKR,accel-kkr,no,official_site,,
Top Ryde City,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/Top_Ryde_City,https://en.wikipedia.org/wiki/Top_Ryde_City
Topcast,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/topcast/,
Topcon,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Topcon,https://en.wikipedia.org/wiki/Topcon
Touchbistro,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/touchbistro,
"Toys ""R"" Us",1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Toys_%22R%22_Us,https://en.wikipedia.org/wiki/Toys_%22R%22_Us
Trackunit,1,Hg,hg,no,official_site,,
TradeCard,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/TradeCard,https://en.wikipedia.org/wiki/TradeCard
Trader,1,Thoma Bravo,thoma-bravo,no,official_site,,
Trading Technologies,1,Thoma Bravo,thoma-bravo,no,official_site,,
Trainline,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Trainline,https://en.wikipedia.org/wiki/Trainline
Trainline EU,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Trainline_EU,https://en.wikipedia.org/wiki/Trainline_EU
Trans World Corporation,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Trans_World_Corporation,https://en.wikipedia.org/wiki/Trans_World_Corporation
TransDigm Group,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/TransDigm_Group,https://en.wikipedia.org/wiki/TransDigm_Group
Transphorm,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Transphorm,https://en.wikipedia.org/wiki/Transphorm
Travelodge (British company),1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Travelodge_%28British_company%29,https://en.wikipedia.org/wiki/Travelodge_%28British_company%29
Travelport,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/Travelport,https://en.wikipedia.org/wiki/Travelport
Trax Technologies,1,Accel-KKR,accel-kkr,no,official_site,,
TRC Healthcare,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/trc-healthcare,
Tredair,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Tredair,https://en.wikipedia.org/wiki/Tredair
Trellis RX,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/trellis-rx,
TREND Health Partners,1,Accel-KKR,accel-kkr,no,official_site,,
TRG Screen,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/trg-screen/,
Tribute Technology,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/tribute-technology/,
Trident Energy,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/trident-energy/,
Trip.com Group,1,Silver Lake,silver-lake,no,wikipedia,https://en.wikipedia.org/wiki/Trip.com_Group,https://en.wikipedia.org/wiki/Trip.com_Group
Triple Point Technology,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,official_site,,
TripleLift,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/triplelift/,
Tripleseat,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/tripleseat/,
Tripwire,1,Thoma Bravo,thoma-bravo,no,official_site,,
Triumph,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/triumph/,
Trizec Properties,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/Trizec_Properties,https://en.wikipedia.org/wiki/Trizec_Properties
TRM Labs,1,Thoma Bravo,thoma-bravo,no,official_site,,
Truhome Finance Limited,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/truhome-finance-limited/,
TS Imagine,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/ts-imagine,
Tungsten Automation,1,Thoma Bravo,thoma-bravo,no,wikipedia,https://en.wikipedia.org/wiki/Tungsten_Automation,https://en.wikipedia.org/wiki/Tungsten_Automation
Tussauds Group,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/The_Tussauds_Group,https://en.wikipedia.org/wiki/The_Tussauds_Group
Twinkl,1,Vitruvian Partners,vitruvian,no,public_reports,,https://en.wikipedia.org/wiki/Vitruvian_Partners
Twitter,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/twitter/,
TXU Energy,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/TXU_Energy,https://en.wikipedia.org/wiki/TXU_Energy
TYO,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/TYO_Inc.,https://en.wikipedia.org/wiki/TYO_Inc.
Télésat,1,Providence Equity Partners,providence-equity,yes,wikipedia,https://en.wikipedia.org/wiki/T%C3%A9l%C3%A9sat,https://en.wikipedia.org/wiki/T%C3%A9l%C3%A9sat
UCT,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/uct,
UFC,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/ufc/,
UGS,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/ugs/,
UiPath,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/uipath/,
UKG (Ultimate Kronos Group),1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/ukg-ultimate-kronos-group/,
Ullink,1,Hg,hg,no,official_site,,
Ultimate Fighting Championship,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship
Unifiedpost,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/unifiedpost,
Unimarket,1,Accel-KKR,accel-kkr,no,official_site,,
United Defense,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/United_Defense,https://en.wikipedia.org/wiki/United_Defense
United Envirotech,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/United_Envirotech,https://en.wikipedia.org/wiki/United_Envirotech
United Family Healthcare,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/united-family-healthcare/,
United Group,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/United_Group,https://en.wikipedia.org/wiki/United_Group
United Musculoskeletal Partners,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,official_site,,
United Parks & Resorts,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/United_Parks_%26_Resorts,https://en.wikipedia.org/wiki/United_Parks_%26_Resorts
United Trust Bank,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/united-trust-bank/,
Unity,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/unity/,
Unity Advisory,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/unity-advisory/,
Unity Technologies,1,Silver Lake,silver-lake,no,wikipedia,https://en.wikipedia.org/wiki/Unity_Technologies,https://en.wikipedia.org/wiki/Unity_Technologies
Unitymedia,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/unitymedia/,
Universal Protection Service,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Universal_Protection_Service,https://en.wikipedia.org/wiki/Universal_Protection_Service
UpKeep,1,Accel-KKR,accel-kkr,no,official_site,,
Upserve,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/upserve/,
Upside,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/upside/,
Uptick,1,Accel-KKR,accel-kkr,no,official_site,,
Urbaser,1,Platinum Equity,platinum-equity,yes,geig_article,,
US Anesthesia Partners,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,official_site,,
US eDirect,1,Accel-KKR,accel-kkr,no,official_site,,
US Foods,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/US_Foods,https://en.wikipedia.org/wiki/US_Foods
UserTesting,1,Thoma Bravo,thoma-bravo,no,official_site,,
UserZoom,1,Thoma Bravo,thoma-bravo,no,official_site,,
USIS (company),1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/USIS_%28company%29,https://en.wikipedia.org/wiki/USIS_%28company%29
USU,1,Thoma Bravo,thoma-bravo,no,official_site,,
Uvex,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/uvex/,
